routerSerial,ri,action,movement,fall,battery,count,label,routerTime,loc_label
B8-27-EB-7A-0F-BF,-79,4,12,0,0,95,5,1595327797520,Front
B8-27-EB-AD-32-FA,-93,3,5,0,0,98,5,1595327798870,Front
B8-27-EB-6A-B8-0B,-85,3,5,0,0,98,5,1595327800016,Front
B8-27-EB-AD-32-FA,-76,4,10,0,0,101,5,1595327800503,Front
B8-27-EB-6A-B8-0B,-84,2,21,0,0,102,5,1595327800921,Front
B8-27-EB-6A-B8-0B,-83,2,47,0,0,105,5,1595327803103,Front
B8-27-EB-AD-32-FA,-92,2,29,0,0,103,5,1595327803546,Front
B8-27-EB-F2-6B-8A,-79,2,27,0,0,108,5,1595327803680,Front
B8-27-EB-D5-33-8B,-75,2,42,0,0,109,5,1595327804210,Front
B8-27-EB-6A-B8-0B,-76,4,45,0,0,110,6,1595327804822,Living
B8-27-EB-AD-32-FA,-83,2,27,0,0,108,6,1595327804445,Living
B8-27-EB-6A-B8-0B,-58,2,41,0,0,112,6,1595327805945,Living
B8-27-EB-F2-6B-8A,-90,4,38,0,0,113,6,1595327806061,Living
B8-27-EB-F2-6B-8A,-95,2,24,0,0,115,6,1595327807027,Living
B8-27-EB-DB-FE-98,-77,4,38,0,0,113,6,1595327806662,Living
B8-27-EB-6A-B8-0B,-62,4,17,0,0,116,6,1595327807541,Living
B8-27-EB-AD-32-FA,-91,2,17,0,0,117,6,1595327807983,Living
B8-27-EB-6A-B8-0B,-74,3,8,0,0,119,6,1595327809087,Living
B8-27-EB-AD-32-FA,-92,3,8,0,0,119,6,1595327809430,Living
B8-27-EB-AD-32-FA,-93,3,11,0,0,121,6,1595327809904,Living
B8-27-EB-D5-33-8B,-79,3,11,0,0,121,6,1595327809926,Living
B8-27-EB-F2-6B-8A,-76,3,11,0,0,121,6,1595327809919,Living
B8-27-EB-D5-33-8B,-77,4,15,0,0,123,6,1595327810923,Living
B8-27-EB-DB-FE-98,-90,4,15,0,0,123,6,1595327810984,Living
B8-27-EB-6A-B8-0B,-91,4,15,0,0,123,6,1595327811706,Living
B8-27-EB-D5-33-8B,-96,3,5,0,0,125,6,1595327811849,Living
B8-27-EB-DB-FE-98,-76,3,5,0,0,125,6,1595327812480,Living
B8-27-EB-F2-6B-8A,-80,3,5,0,0,125,6,1595327812547,Living
B8-27-EB-6A-B8-0B,-90,3,5,0,0,125,6,1595327812557,Living
B8-27-EB-DB-FE-98,-89,3,11,0,0,127,6,1595327813251,Living
B8-27-EB-AD-32-FA,-92,3,12,0,0,128,6,1595327813266,Living
B8-27-EB-6A-B8-0B,-80,3,12,0,0,128,6,1595327813391,Living
B8-27-EB-C0-BC-B1,-99,4,19,0,0,129,6,1595327813744,Living
B8-27-EB-DB-FE-98,-77,4,19,0,0,129,6,1595327813858,Living
B8-27-EB-F2-6B-8A,-80,4,19,0,0,129,6,1595327813920,Living
B8-27-EB-6A-B8-0B,-93,4,47,0,0,132,6,1595327815193,Living
B8-27-EB-DB-FE-98,-85,4,47,0,0,132,6,1595327815520,Living
B8-27-EB-DB-FE-98,-68,3,37,0,0,134,6,1595327816142,Living
B8-27-EB-DB-FE-98,-80,3,37,0,0,134,6,1595327816617,Living
B8-27-EB-DB-FE-98,-67,3,38,0,0,136,6,1595327817215,Living
B8-27-EB-6A-B8-0B,-83,3,38,0,0,136,7,1595327818078,Dining
B8-27-EB-6A-B8-0B,-80,4,37,0,0,138,7,1595327818743,Dining
B8-27-EB-DB-FE-98,-63,4,18,0,0,141,7,1595327819514,Dining
B8-27-EB-DB-FE-98,-84,4,30,0,0,144,7,1595327821225,Dining
B8-27-EB-DB-FE-98,-75,4,18,0,0,141,7,1595327820541,Dining
B8-27-EB-7A-0F-BF,-83,3,32,0,0,145,7,1595327821584,Dining
B8-27-EB-6A-B8-0B,-90,4,30,0,0,144,7,1595327822096,Dining
B8-27-EB-DB-FE-98,-63,3,1,0,0,148,7,1595327823538,Dining
B8-27-EB-7A-0F-BF,-81,3,1,0,0,148,7,1595327823529,Dining
B8-27-EB-DB-FE-98,-78,3,13,0,0,151,7,1595327824513,Dining
B8-27-EB-C0-BC-B1,-88,4,12,0,0,153,7,1595327825262,Dining
B8-27-EB-DB-FE-98,-83,3,28,0,0,157,7,1595327827172,Dining
B8-27-EB-6A-B8-0B,-86,4,15,0,0,156,7,1595327827326,Dining
B8-27-EB-AD-32-FA,-96,3,37,0,0,158,7,1595327827668,Dining
B8-27-EB-6A-B8-0B,-82,3,37,0,0,158,7,1595327828018,Dining
B8-27-EB-D5-33-8B,-83,3,37,0,0,158,7,1595327827715,Dining
B8-27-EB-F2-6B-8A,-79,3,37,0,0,158,7,1595327828032,Dining
B8-27-EB-D5-33-8B,-77,4,38,0,0,159,7,1595327828236,Dining
B8-27-EB-F2-6B-8A,-91,3,51,0,0,160,7,1595327829133,Dining
B8-27-EB-D5-33-8B,-89,4,38,0,0,159,7,1595327829326,Dining
B8-27-EB-6A-B8-0B,-82,3,46,0,0,161,7,1595327829497,Dining
B8-27-EB-F2-6B-8A,-75,3,35,0,0,163,8,1595327830459,Living
B8-27-EB-AD-32-FA,-81,3,35,0,0,164,8,1595327831024,Living
B8-27-EB-6A-B8-0B,-68,3,35,0,0,164,8,1595327831230,Living
B8-27-EB-F2-6B-8A,-83,3,47,0,0,166,8,1595327831553,Living
B8-27-EB-6A-B8-0B,-77,3,47,0,0,166,8,1595327831818,Living
B8-27-EB-F2-6B-8A,-93,3,40,0,0,167,8,1595327831981,Living
B8-27-EB-6A-B8-0B,-78,4,22,0,0,168,8,1595327832477,Living
B8-27-EB-6A-B8-0B,-58,3,19,0,0,170,8,1595327833441,Living
B8-27-EB-DB-FE-98,-77,3,15,0,0,172,8,1595327834437,Living
B8-27-EB-F2-6B-8A,-89,3,18,0,0,173,8,1595327834864,Living
B8-27-EB-6A-B8-0B,-63,3,20,0,0,175,8,1595327836191,Living
B8-27-EB-D5-33-8B,-96,3,15,0,0,172,8,1595327836554,Living
B8-27-EB-6A-B8-0B,-58,4,11,0,0,177,8,1595327836839,Living
B8-27-EB-DB-FE-98,-78,4,11,0,0,177,8,1595327836905,Living
B8-27-EB-F2-6B-8A,-88,4,11,0,0,177,8,1595327836999,Living
B8-27-EB-C0-BC-B1,-86,3,21,0,0,179,8,1595327838445,Living
B8-27-EB-6A-B8-0B,-76,4,25,0,0,180,8,1595327838396,Living
B8-27-EB-D5-33-8B,-94,4,25,0,0,180,8,1595327838387,Living
B8-27-EB-DB-FE-98,-89,4,25,0,0,180,8,1595327838650,Living
B8-27-EB-F2-6B-8A,-83,3,37,0,0,181,8,1595327838731,Living
B8-27-EB-D5-33-8B,-88,4,25,0,0,180,8,1595327838939,Living
B8-27-EB-DB-FE-98,-74,3,48,0,0,182,8,1595327839201,Living
B8-27-EB-C0-BC-B1,-83,4,42,0,0,183,8,1595327839715,Living
B8-27-EB-6A-B8-0B,-77,3,35,0,0,184,8,1595327840246,Living
B8-27-EB-DB-FE-98,-72,3,35,0,0,184,8,1595327840312,Living
B8-27-EB-6A-B8-0B,-80,3,39,0,0,187,9,1595327841778,Dining
B8-27-EB-DB-FE-98,-72,4,54,0,0,189,9,1595327842543,Dining
B8-27-EB-DB-FE-98,-79,4,54,0,0,189,9,1595327843012,Dining
B8-27-EB-C0-BC-B1,-95,4,54,0,0,189,9,1595327842723,Dining
B8-27-EB-DB-FE-98,-61,4,29,0,0,192,9,1595327844076,Dining
B8-27-EB-6A-B8-0B,-93,3,29,0,0,194,9,1595327844958,Dining
B8-27-EB-DB-FE-98,-78,3,29,0,0,194,9,1595327845044,Dining
B8-27-EB-6A-B8-0B,-87,3,10,0,0,196,9,1595327846084,Dining
B8-27-EB-D5-33-8B,-82,3,4,0,0,197,9,1595327846398,Dining
B8-27-EB-DB-FE-98,-67,3,4,0,0,197,9,1595327846557,Dining
B8-27-EB-6A-B8-0B,-67,3,0,0,0,199,9,1595327847785,Dining
B8-27-EB-C0-BC-B1,-82,3,0,0,0,203,9,1595327849438,Dining
B8-27-EB-6A-B8-0B,-86,3,0,0,0,203,9,1595327849272,Dining
B8-27-EB-DB-FE-98,-76,3,0,0,0,201,9,1595327848768,Dining
B8-27-EB-DB-FE-98,-76,3,0,0,0,203,9,1595327849429,Dining
B8-27-EB-DB-FE-98,-65,3,0,0,0,199,9,1595327847461,Dining
B8-27-EB-6A-B8-0B,-85,3,0,0,0,201,9,1595327848317,Dining
B8-27-EB-D5-33-8B,-80,3,10,0,0,205,9,1595327850237,Dining
B8-27-EB-6A-B8-0B,-85,3,1,0,0,207,9,1595327851192,Dining
B8-27-EB-DB-FE-98,-80,3,5,0,0,206,9,1595327850841,Dining
B8-27-EB-D5-33-8B,-96,3,1,0,0,207,9,1595327851566,Dining
B8-27-EB-6A-B8-0B,-74,3,0,0,0,208,9,1595327851804,Dining
B8-27-EB-7A-0F-BF,-81,3,0,0,0,203,9,1595327851538,Dining
B8-27-EB-D5-33-8B,-82,3,0,0,0,209,9,1595327852190,Dining
B8-27-EB-DB-FE-98,-69,3,0,0,0,210,9,1595327852730,Dining
B8-27-EB-F2-6B-8A,-83,3,0,0,0,210,9,1595327852754,Dining
B8-27-EB-6A-B8-0B,-75,3,0,0,0,210,9,1595327853296,Dining
B8-27-EB-D5-33-8B,-77,3,0,0,0,212,9,1595327853619,Dining
B8-27-EB-D5-33-8B,-93,3,0,0,0,214,9,1595327854544,Dining
B8-27-EB-DB-FE-98,-81,3,0,0,0,213,9,1595327854530,Dining
B8-27-EB-6A-B8-0B,-79,3,0,0,0,215,9,1595327855029,Dining
B8-27-EB-6A-B8-0B,-73,3,0,0,0,217,9,1595327856001,Dining
B8-27-EB-D5-33-8B,-78,3,0,0,0,217,9,1595327856207,Dining
B8-27-EB-DB-FE-98,-91,3,0,0,0,216,9,1595327856099,Dining
B8-27-EB-F2-6B-8A,-98,3,0,0,0,217,9,1595327856570,Dining
B8-27-EB-6A-B8-0B,-73,3,0,0,0,220,9,1595327857439,Dining
B8-27-EB-DB-FE-98,-88,3,0,0,0,218,9,1595327856869,Dining
B8-27-EB-D5-33-8B,-91,3,0,0,0,220,9,1595327857563,Dining
B8-27-EB-DB-FE-98,-88,3,0,0,0,221,9,1595327858055,Dining
B8-27-EB-F2-6B-8A,-98,3,0,0,0,222,9,1595327858528,Dining
B8-27-EB-6A-B8-0B,-74,3,0,0,0,222,9,1595327858577,Dining
B8-27-EB-6A-B8-0B,-83,3,0,0,0,222,9,1595327859219,Dining
B8-27-EB-DB-FE-98,-75,3,0,0,0,224,9,1595327859517,Dining
B8-27-EB-DB-FE-98,-88,3,0,0,0,221,9,1595327858983,Dining
B8-27-EB-D5-33-8B,-92,3,0,0,0,224,9,1595327859831,Dining
B8-27-EB-6A-B8-0B,-81,3,1,0,0,225,9,1595327859829,Dining
B8-27-EB-DB-FE-98,-69,3,4,0,0,226,9,1595327860320,Dining
B8-27-EB-C0-BC-B1,-80,3,4,0,0,226,9,1595327860372,Dining
B8-27-EB-C0-BC-B1,-93,3,4,0,0,226,9,1595327860777,Dining
B8-27-EB-6A-B8-0B,-67,3,10,0,0,227,9,1595327860980,Dining
B8-27-EB-C0-BC-B1,-83,3,5,0,0,228,9,1595327861264,Dining
B8-27-EB-DB-FE-98,-78,3,0,0,0,229,9,1595327861924,Dining
B8-27-EB-6A-B8-0B,-83,3,0,0,0,231,9,1595327862706,Dining
